budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",188207,en,25.020428,"[{""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-01-10,61279452,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.4,533
68000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",4614,en,22.392544,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""MFP Munich Film Partners GmbH & Company I. Produktions KG"", ""id"": 21409}, {""name"": ""S.O.A.F. Productions"", ""id"": 21410}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-05-31,193000000,124.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",5.9,437
68000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",24021,en,107.069763,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Maverick Films"", ""id"": 4000}, {""name"": ""Imprint Entertainment"", ""id"": 5218}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-06-23,698491347,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.8,2301
68000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",11371,en,22.572323,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""Horseshoe Bay Productions"", ""id"": 19552}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-07-13,71069884,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.7,423
69000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",20352,en,113.858273,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Illumination Entertainment"", ""id"": 6704}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-07-08,543513985,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,6478
60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",11517,en,10.004564,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-11-21,35431113,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,222
68000000,"[{""id"": 35, ""name"": ""Comedy""}]",214756,en,68.734513,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Fuzzy Door Productions"", ""id"": 8789}, {""name"": ""Bluegrass Films"", ""id"": 13778}, {""name"": ""Smart Entertainment"", ""id"": 44783}, {""name"": ""Media Rights Capital (MRC)"", ""id"": 86655}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-25,217022588,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.2,2463
70000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",26428,en,18.888806,"[{""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""Telecinco Cinema"", ""id"": 2674}, {""name"": ""Mod Producciones"", ""id"": 5444}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Government of Malta"", ""id"": 19927}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2009-05-17,39041505,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,395
68000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",9824,en,12.948627,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Golar Productions"", ""id"": 2484}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-08-06,29762011,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,250
36000000,"[{""id"": 35, ""name"": ""Comedy""}]",48988,en,27.115890000000004,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Conundrum Entertainment"", ""id"": 1156}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-02-25,83160734,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,611
90000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9008,en,26.153669,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Kaitz Productions"", ""id"": 8758}, {""name"": ""Mann/Roth Productions"", ""id"": 8759}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-28,60289912,157.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}]",7.3,481
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",300673,en,28.223664000000003,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Whitaker Entertainment"", ""id"": 51164}, {""name"": ""Bergsten Music"", ""id"": 77739}, {""name"": ""Red Hawk Entertainment"", ""id"": 78217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-01-25,52099090,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,588
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",12113,en,37.507135999999996,"[{""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2008-10-10,113280098,128.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,895
69000000,"[{""id"": 35, ""name"": ""Comedy""}]",38778,en,11.023691,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Everyman Pictures"", ""id"": 2242}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-07-30,86387857,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,531
69000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",72331,en,38.634767,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Abraham Productions"", ""id"": 36430}, {""name"": ""Location Gourmet"", ""id"": 36431}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-06-20,112265139,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,1269
66000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",1844,en,25.877794,"[{""name"": ""Fountainbridge Films"", ""id"": 414}, {""name"": ""Regency Enterprises"", ""id"": 508}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-04-29,212404396,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,602
66000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",846,en,18.59991,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Ten Thirteen Productions"", ""id"": 545}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-06-19,189198313,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,488
67000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10752, ""name"": ""War""}]",9703,en,12.282911,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Quinta Communications"", ""id"": 6370}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Zephyr Films"", ""id"": 16923}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""TN"", ""name"": ""Tunisia""}]",2007-04-19,25303038,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.0,207
70000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",857,en,76.04186700000001,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Mark Gordon Productions"", ""id"": 11362}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-07-24,481840909,169.0,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",7.9,5048
66000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",136797,en,54.814890000000005,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""Bandito Brothers"", ""id"": 8403}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Electronic Arts"", ""id"": 34890}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""PH"", ""name"": ""Philippines""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2014-03-13,203277636,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,1520
70000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",3981,en,31.39165,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""Wind Dancer Productions"", ""id"": 8116}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-12-15,374111707,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",6.1,992
59000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",425,en,99.561972,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Blue Sky Studios"", ""id"": 9383}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-03-10,383257136,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,3857
68000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",6171,en,26.792794,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Kasdan Pictures"", ""id"": 13040}, {""name"": ""WV Films II"", ""id"": 24939}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-03-21,75715436,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,567
65000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",72976,en,36.307296,"[{""name"": ""DreamWorks"", ""id"": 7}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Reliance Entertainment"", ""id"": 7294}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-11-09,275293450,149.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,1429
63000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",603,en,104.309993,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Groucho II Film Partnership"", ""id"": 372}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-03-30,463517383,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.9,8907
52000000,"[{""id"": 18, ""name"": ""Drama""}]",568,en,68.140214,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-06-30,355237933,140.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,1599
65000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9021,en,14.646884,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Outlaw Productions"", ""id"": 889}, {""name"": ""Boxing Cat Films"", ""id"": 12626}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-10-31,172855065,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,297
61000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",82695,en,48.356214,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""CAMERON MACKINTOSH"", ""id"": 7923}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-12-18,441809770,157.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,1884
65000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9489,en,28.540267,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-12-17,250821495,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,838
65000000,"[{""id"": 35, ""name"": ""Comedy""}]",12133,en,22.977983,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-25,128107642,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.5,1062
95000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",9342,en,31.086790999999998,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-07-16,250288523,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,1183
65000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",41733,en,43.865294,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Green Hat Films"", ""id"": 3527}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-11-04,211780824,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.2,1685
65000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",227306,en,43.055253,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}, {""name"": ""Jolie Pas"", ""id"": 39443}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-25,163442937,137.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",7.3,1400
65000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",5551,en,15.772081,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Clipsal Films"", ""id"": 10566}, {""name"": ""Digital Image Associates"", ""id"": 76068}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-07-31,128884132,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,403
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",9350,en,26.199089999999998,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Carolco Pictures"", ""id"": 14723}, {""name"": ""RCS Video"", ""id"": 23246}, {""name"": ""Cliffhanger Productions"", ""id"": 45728}, {""name"": ""Pioneer"", ""id"": 45729}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-05-28,255000211,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,588
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9208,en,22.769108,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""WCG Entertainment Productions"", ""id"": 456}, {""name"": ""Mark Gordon Productions"", ""id"": 11362}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-02-09,150270147,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,453
65000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",4244,en,18.281798000000002,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-07-07,69700000,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.0,238
63000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",1852,en,24.697533,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""Kernos Filmproduktionsgesellschaft & Company"", ""id"": 20396}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-09,162945894,128.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,447
65000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11820,en,19.718544,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-12-19,0,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,393
